"participant_id","noun_condition","voice","ir_cr","wr_acc_score","ir_rt","wr_rt"
311,"LL","Active",0.864583333333333,0.833333333333333,2118.83333333333,1228.83333333333
311,"LL","Passive",0.53125,0.5,1678.25,672.5
312,"HH","Active",0.84375,0.833333333333333,1790.16666666667,1437.16666666667
312,"HH","Passive",0.84375,0.666666666666667,1886.5,1900.66666666667
312,"HL","Active",0.84375,0.833333333333333,1540.5,493.8
312,"HL","Passive",0.510416666666667,1,1811,968.5
312,"LH","Active",0.677083333333333,0.8,2114.4,2172.6
312,"LH","Passive",0.84375,0.5,1534.5,1937.66666666667
312,"LL","Active",0.677083333333333,1,1474.6,1860.5
312,"LL","Passive",0.677083333333333,0.8,2168.8,1332.2
313,"HH","Active",0.40625,0.8,1316.2,1502
313,"HH","Passive",0.572916666666667,1,1458.16666666667,935.833333333333
313,"HL","Active",0.572916666666667,0.666666666666667,1029.66666666667,1121.8
313,"HL","Passive",0.572916666666667,0.833333333333333,1292.83333333333,795.4
313,"LH","Active",0.572916666666667,1,1034.83333333333,713
313,"LH","Passive",0.40625,0.4,1096.2,508.5
313,"LL","Active",0.572916666666667,0.666666666666667,1333.5,782.6
313,"LL","Passive",0.572916666666667,0.5,1407.33333333333,595.2
314,"HH","Active",0.6875,0.8,1314,546
314,"HH","Passive",0.854166666666667,0.833333333333333,1898,640
314,"HL","Active",0.854166666666667,0.833333333333333,1381.66666666667,515.25
314,"HL","Passive",0.6875,0.4,1538.8,490
314,"LH","Active",0.6875,0.8,1647.8,360.6
314,"LH","Passive",0.854166666666667,0.833333333333333,1668.33333333333,492.333333333333
314,"LL","Active",0.6875,0.6,1216.8,528.2
314,"LL","Passive",0.520833333333333,0.75,1754.5,538
316,"HH","Active",0.854166666666667,0.5,1650.83333333333,1706.66666666667
316,"HH","Passive",0.854166666666667,0.833333333333333,1868,1237.5
316,"HL","Active",0.854166666666667,0.666666666666667,1180.66666666667,1099
316,"HL","Passive",0.854166666666667,0.833333333333333,1564.33333333333,1217.66666666667
316,"LH","Active",0.520833333333333,1,1420.5,1406
316,"LH","Passive",0.854166666666667,0.5,1546.5,1320.66666666667
316,"LL","Active",0.520833333333333,1,1636.75,732.75
316,"LL","Passive",0.854166666666667,0.5,1744,1063.5
317,"HH","Active",0.760416666666667,0.833333333333333,1449,1274.2
317,"HH","Passive",0.760416666666667,0.333333333333333,1211.5,1210.5
317,"HL","Active",0.760416666666667,0.833333333333333,1286.5,1725
317,"HL","Passive",0.260416666666667,0.666666666666667,1359,1397.66666666667
317,"LH","Active",0.59375,0.8,1417.6,913.8
317,"LH","Passive",0.427083333333333,1,1442.5,1804
317,"LL","Active",0.59375,0.8,1522.4,1239.4
317,"LL","Passive",0.59375,0.8,1382,856.6
318,"HH","Active",0.875,0.833333333333333,1788.5,463.5
318,"HH","Passive",0.875,0.833333333333333,1906.83333333333,565.333333333333
318,"HL","Active",0.875,0.833333333333333,1737.16666666667,1446.83333333333
318,"HL","Passive",0.708333333333333,1,1775.8,1030.2
318,"LH","Active",0.708333333333333,1,2109.2,866.6
318,"LH","Passive",0.708333333333333,1,1739.8,856.4
318,"LL","Active",0.875,0.5,1635.33333333333,1169.2
318,"LL","Passive",0.708333333333333,0.8,1847,638.8
322,"HH","Active",0.59375,0.6,1401.4,908
322,"HH","Passive",0.427083333333333,1,1690.75,752.25
322,"HL","Active",0.760416666666667,0.5,1241.33333333333,747.4
322,"HL","Passive",0.427083333333333,1,2192.25,884
322,"LH","Active",0.59375,1,1691.6,800.8
322,"LH","Passive",0.59375,0.4,1343.8,596.4
322,"LL","Active",0.59375,0.8,1407.6,1133
322,"LL","Passive",0.59375,0.4,1354.4,885.5
323,"HH","Active",0.9375,0.5,1889.16666666667,700.75
323,"HH","Passive",0.770833333333333,1,1684.8,NA
323,"HL","Active",0.770833333333333,1,1472.2,NA
323,"HL","Passive",0.9375,0.666666666666667,2247,616.5
323,"LH","Active",0.9375,0.833333333333333,1559,1770
323,"LH","Passive",0.9375,0.833333333333333,1501.66666666667,1200.33333333333
323,"LL","Active",0.9375,0.833333333333333,1467.8,354.666666666667
323,"LL","Passive",0.9375,0.666666666666667,2170.16666666667,596.666666666667
325,"HH","Active",0.552083333333333,0.5,1280.25,312.75
325,"HH","Passive",0.71875,0.6,1873.2,327.5
325,"HL","Active",0.21875,0.5,2067.5,1184
325,"HL","Passive",0.71875,0.8,2364.8,1352.25
325,"LH","Active",0.385416666666667,1,1893.33333333333,682.666666666667
325,"LH","Passive",0.552083333333333,1,1808,555.5
325,"LL","Active",0.0520833333333333,1,2978,336
325,"LL","Passive",0.885416666666667,0.666666666666667,2624,839.6
326,"HH","Active",0.354166666666667,0.666666666666667,1172.33333333333,595.5
326,"HH","Passive",0.520833333333333,1,1316.5,534.333333333333
326,"HL","Active",0.520833333333333,0.75,1189.75,424
326,"HL","Passive",0.854166666666667,0.5,1158.33333333333,307.666666666667
326,"LH","Active",0.6875,1,1337.25,364.6
326,"LH","Passive",0.520833333333333,0.5,1021.25,427.333333333333
326,"LL","Active",0.6875,0.6,1428.4,289
326,"LL","Passive",0.854166666666667,0.833333333333333,1683.83333333333,280.333333333333
327,"HH","Active",0.71875,0.6,1675,243.5
327,"HH","Passive",0.885416666666667,1,2136.16666666667,811.4
327,"HL","Active",0.885416666666667,0.833333333333333,2061.16666666667,875.5
327,"HL","Passive",0.885416666666667,0.666666666666667,1685.5,670.5
327,"LH","Active",0.885416666666667,0.666666666666667,1585.16666666667,708.666666666667
327,"LH","Passive",0.885416666666667,0.666666666666667,2222.16666666667,1205.75
327,"LL","Active",0.552083333333333,0.75,2282.75,761.75
327,"LL","Passive",0.885416666666667,0.666666666666667,2439.16666666667,1341.83333333333
328,"HH","Active",0.84375,0.666666666666667,1260.16666666667,477
328,"HH","Passive",0.84375,0.833333333333333,1333,800.4
328,"HL","Active",0.510416666666667,0.75,1124,1942.66666666667
328,"HL","Passive",0.677083333333333,0.8,1086.6,564
328,"LH","Active",0.84375,0.833333333333333,1228,738.5
328,"LH","Passive",0.677083333333333,1,1432,633.25
328,"LL","Active",0.84375,0.833333333333333,1421,723
328,"LL","Passive",0.510416666666667,0.75,1497.75,429
329,"HH","Active",0.75,0.8,1858.2,482.666666666667
329,"HH","Passive",0.916666666666667,0.666666666666667,2755.33333333333,847.6
329,"HL","Active",0.916666666666667,0.666666666666667,2400,1147
329,"HL","Passive",0.583333333333333,0.75,2712,1477.75
329,"LH","Active",0.416666666666667,0.333333333333333,2560.66666666667,584
329,"LH","Passive",0.75,0.8,1933.2,804.8
329,"LL","Active",0.916666666666667,0.833333333333333,1537.16666666667,642.8
329,"LL","Passive",0.583333333333333,0.75,1511.75,373.25
330,"HH","Active",0.78125,0.833333333333333,3009,768.2
330,"HH","Passive",0.78125,0.666666666666667,1877.5,965.8
330,"HL","Active",0.614583333333333,1,2238.6,727.4
330,"HL","Passive",0.78125,0.5,2723,519.833333333333
330,"LH","Active",0.78125,0.833333333333333,2019.16666666667,617.6
330,"LH","Passive",0.614583333333333,0.8,2219,527.25
330,"LL","Active",0.114583333333333,0.5,2168.5,318.5
330,"LL","Passive",0.447916666666667,0.75,2198.5,393.25
331,"HH","Active",0.604166666666667,1,2035,1214.25
331,"HH","Passive",0.9375,0.833333333333333,2631,612
331,"HL","Active",0.604166666666667,0.75,2297.25,743.75
331,"HL","Passive",0.4375,0.666666666666667,2266.66666666667,1100
331,"LH","Active",0.770833333333333,1,2178.6,861.8
331,"LH","Passive",0.9375,0.5,2516.2,1107
331,"LL","Active",0.770833333333333,0.8,2354.8,917.25
331,"LL","Passive",0.604166666666667,0.75,2202.25,762.75
333,"HH","Active",0.625,0.666666666666667,1510.33333333333,417.5
333,"HH","Passive",0.458333333333333,0.6,1485.4,608
333,"HL","Active",0.625,0.833333333333333,1972.5,897.5
333,"HL","Passive",0.625,1,2090.33333333333,739.833333333333
333,"LH","Active",0.625,0.833333333333333,2007.16666666667,623.4
333,"LH","Passive",0.625,0.833333333333333,1510.83333333333,818.166666666667
333,"LL","Active",0.458333333333333,1,1693.8,1027
333,"LL","Passive",0.625,0.833333333333333,2246,576.666666666667
339,"HH","Active",0.677083333333333,0.666666666666667,1944.16666666667,1676.16666666667
339,"HH","Passive",0.677083333333333,1,2153,1848
339,"HL","Active",0.677083333333333,0.666666666666667,2034.16666666667,1440
339,"HL","Passive",0.677083333333333,0.666666666666667,2073.33333333333,1225.5
339,"LH","Active",0.510416666666667,0.4,1482.4,2363.8
339,"LH","Passive",0.677083333333333,0.666666666666667,1676.66666666667,1691.8
339,"LL","Active",0.677083333333333,0.666666666666667,1453,1530.33333333333
339,"LL","Passive",0.510416666666667,0.8,1810.4,1158
340,"HH","Active",0.927083333333333,0.5,1687.33333333333,1501.5
340,"HH","Passive",0.927083333333333,0.833333333333333,1641,1085
340,"HL","Active",0.927083333333333,0.666666666666667,1866.66666666667,971.166666666667
340,"HL","Passive",0.927083333333333,0.833333333333333,1670.33333333333,1558.5
340,"LH","Active",0.927083333333333,0.833333333333333,1482,1496.66666666667
340,"LH","Passive",0.927083333333333,1,1686.5,1032.33333333333
340,"LL","Active",0.760416666666667,0.8,1559,1198.6
340,"LL","Passive",0.927083333333333,0.833333333333333,1831.16666666667,1454.83333333333
342,"HH","Active",0.572916666666667,1,1354.5,845
342,"HH","Passive",0.40625,0.8,1157.8,1498.2
342,"HL","Active",0.572916666666667,0.833333333333333,1331,635.2
342,"HL","Passive",0.572916666666667,0.666666666666667,1384,1422.66666666667
342,"LH","Active",0.572916666666667,0.833333333333333,1283.83333333333,509.5
342,"LH","Passive",0.572916666666667,0.833333333333333,1435.33333333333,451
342,"LL","Active",0.572916666666667,0.666666666666667,1411.16666666667,488.833333333333
342,"LL","Passive",0.572916666666667,0.833333333333333,1566.83333333333,468.8
343,"HH","Active",0.6875,0.666666666666667,1302,447.666666666667
343,"HH","Passive",0.354166666666667,0.25,1095.25,239
343,"HL","Active",0.0208333333333333,1,784.5,NA
343,"HL","Passive",0.520833333333333,0.6,1366.6,288
343,"LH","Active",0.354166666666667,0.5,920.5,NA
343,"LH","Passive",0.354166666666667,0.25,1690.5,NA
343,"LL","Active",0.1875,0.333333333333333,1423.66666666667,240
343,"LL","Passive",0.520833333333333,0.6,1485,383.5
344,"HH","Active",0.9375,0.833333333333333,1804.33333333333,832.5
344,"HH","Passive",0.9375,0.666666666666667,1724.16666666667,551.833333333333
344,"HL","Active",0.770833333333333,1,1781,971.2
344,"HL","Passive",0.9375,0.833333333333333,2126.33333333333,1770.4
344,"LH","Active",0.770833333333333,1,1659.2,739.333333333333
344,"LH","Passive",0.9375,0.833333333333333,1875.16666666667,1350.5
344,"LL","Active",0.9375,1,1976.5,1722.66666666667
344,"LL","Passive",0.9375,0.666666666666667,1735.16666666667,772.6
346,"HH","Active",0.609375,0.5,2033,457.5
346,"HH","Passive",0.359375,0.333333333333333,1643,1893.33333333333
346,"HL","Active",0.609375,0.5,1318.75,1290
346,"HL","Passive",0.609375,0.75,1971.75,542
346,"LH","Active",0.609375,0.75,1690.75,706.666666666667
346,"LH","Passive",0.609375,0.75,1334.25,1244
346,"LL","Active",0.359375,0.333333333333333,2031,1715
346,"LL","Passive",0.609375,0.25,1704.75,330
350,"HH","Active",0.75,1,1641.2,725.4
350,"HH","Passive",0.416666666666667,0.666666666666667,1736,945
350,"HL","Active",0.75,1,1589.2,1465.2
350,"HL","Passive",0.916666666666667,0.833333333333333,2082.83333333333,1268.33333333333
350,"LH","Active",0.75,0.8,1651,607.5
350,"LH","Passive",0.75,1,1736.4,955
350,"LL","Active",0.583333333333333,0.75,2120.25,1480.33333333333
350,"LL","Passive",0.75,0.8,1858.2,1734.6
351,"HH","Active",0.4375,1,1862,683.75
351,"HH","Passive",0.770833333333333,0.666666666666667,1996.16666666667,773.5
351,"HL","Active",0.770833333333333,0.666666666666667,1934.16666666667,1407
351,"HL","Passive",0.770833333333333,0.666666666666667,1798.33333333333,1392.2
351,"LH","Active",0.770833333333333,0.666666666666667,1498.66666666667,781.666666666667
351,"LH","Passive",0.770833333333333,1,1749,948.5
351,"LL","Active",0.770833333333333,0.5,1606.83333333333,1011.66666666667
351,"LL","Passive",0.604166666666667,0.6,1514,733.8
354,"HH","Active",0.5625,0.5,1130.75,239.5
354,"HH","Passive",0.729166666666667,0.4,1462.2,236
354,"HL","Active",0.895833333333333,0.833333333333333,1201.83333333333,270.25
354,"HL","Passive",0.895833333333333,0.833333333333333,1253.16666666667,447.666666666667
354,"LH","Active",0.5625,0.5,1464.33333333333,226
354,"LH","Passive",0.5625,0.5,1098,353
354,"LL","Active",0.5625,0.5,1657.75,1333.5
354,"LL","Passive",0.729166666666667,0.8,1421,277
355,"HH","Active",0.59375,0.75,1604.25,1210.25
355,"HH","Passive",0.927083333333333,1,1511,927.166666666667
355,"HL","Active",0.927083333333333,1,1658.83333333333,978.833333333333
355,"HL","Passive",0.927083333333333,0.666666666666667,1788.66666666667,1079.66666666667
355,"LH","Active",0.760416666666667,1,2006.25,818.6
355,"LH","Passive",0.760416666666667,1,1472.2,627.4
355,"LL","Active",0.927083333333333,0.666666666666667,1619.16666666667,668
355,"LL","Passive",0.927083333333333,1,1416.83333333333,725
356,"HH","Active",0.697916666666667,1,1621.4,945
356,"HH","Passive",0.864583333333333,0.666666666666667,1675.4,1183.8
356,"HL","Active",0.864583333333333,0.5,1339,694.4
356,"HL","Passive",0.864583333333333,0.333333333333333,1666.83333333333,698.8
356,"LH","Active",0.697916666666667,0.4,1650.6,984.8
356,"LH","Passive",0.697916666666667,0.8,1365.2,820.25
356,"LL","Active",0.697916666666667,0.8,1540.6,681
356,"LL","Passive",0.864583333333333,0.666666666666667,2266,699.4
361,"HH","Active",0.916666666666667,1,2214.16666666667,466.833333333333
361,"HH","Passive",0.916666666666667,1,1812.16666666667,686
361,"HL","Active",0.916666666666667,1,1524,408.75
361,"HL","Passive",0.75,0.6,2297.8,610.8
361,"LH","Active",0.916666666666667,0.833333333333333,1905,810.4
361,"LH","Passive",0.916666666666667,0.833333333333333,2340.83333333333,1075
361,"LL","Active",0.916666666666667,1,2001,648.166666666667
361,"LL","Passive",0.916666666666667,0.833333333333333,2118.66666666667,472.4
362,"HH","Active",0.552083333333333,1,1466.75,1331
362,"HH","Passive",0.71875,0.8,1895.4,1539.8
362,"HL","Active",0.385416666666667,0,1958.66666666667,1138
362,"HL","Passive",0.885416666666667,0.833333333333333,1654.66666666667,954.333333333333
362,"LH","Active",0.71875,0.8,1816,802.4
362,"LH","Passive",0.385416666666667,0.333333333333333,1526.33333333333,700.666666666667
362,"LL","Active",0.552083333333333,0.5,1775,1199.75
362,"LL","Passive",0.552083333333333,0.5,2300.25,825
363,"HH","Active",0.645833333333333,0.6,1462.8,466
363,"HH","Passive",0.8125,0.833333333333333,1413.66666666667,619.5
363,"HL","Active",0.8125,0.333333333333333,1308.66666666667,921.5
363,"HL","Passive",0.8125,0.5,1434.66666666667,772
363,"LH","Active",0.645833333333333,1,1347.6,616.666666666667
363,"LH","Passive",0.479166666666667,0.75,1742.75,742
363,"LL","Active",0.479166666666667,0.5,1479.5,261.666666666667
363,"LL","Passive",0.645833333333333,0.8,1655.2,784
364,"HH","Active",0.96875,1,1583.33333333333,809
364,"HH","Passive",0.635416666666667,0.5,1432.5,690.666666666667
364,"HL","Active",0.802083333333333,0.8,1769.2,765.8
364,"HL","Passive",0.802083333333333,0.8,1488.2,691.6
364,"LH","Active",0.802083333333333,0.8,1636.4,901.2
364,"LH","Passive",0.802083333333333,0.6,1534,634.75
364,"LL","Active",0.635416666666667,1,1352.5,563
364,"LL","Passive",0.302083333333333,0.5,1352.5,896
366,"HH","Active",0.791666666666667,0.5,2194.16666666667,1168.2
366,"HH","Passive",0.791666666666667,0.5,2340.83333333333,1007.2
366,"HL","Active",0.791666666666667,0.833333333333333,1978.4,592.4
366,"HL","Passive",0.625,1,2247.4,1055.75
366,"LH","Active",0.625,0.6,2158,773.8
366,"LH","Passive",0.791666666666667,0.833333333333333,2170.66666666667,501.8
366,"LL","Active",0.791666666666667,1,2413.83333333333,971.333333333333
366,"LL","Passive",0.791666666666667,0.833333333333333,2583.66666666667,1278.33333333333
367,"HH","Active",0.59375,0.5,1759.25,1391.25
367,"HH","Passive",0.59375,0.75,1365.5,586.5
367,"HL","Active",0.59375,1,1308.5,688.25
367,"HL","Passive",0.59375,0.5,1112.25,578.25
367,"LH","Active",0.59375,0.5,1405.25,1383.75
367,"LH","Passive",0.59375,0.75,1293.75,1292
367,"LL","Active",0.59375,0.75,1727.5,1113
367,"LL","Passive",0.59375,1,1699.25,1413.25
368,"HH","Active",0.947916666666667,0.833333333333333,1119,345
368,"HH","Passive",0.78125,1,1233.6,487.5
368,"HL","Active",0.614583333333333,0.75,1356.75,515.666666666667
368,"HL","Passive",0.614583333333333,1,1221.66666666667,277
368,"LH","Active",0.947916666666667,1,1374.4,267.333333333333
368,"LH","Passive",0.78125,0.8,1352.6,276
368,"LL","Active",0.78125,0.4,1565.2,244
368,"LL","Passive",0.447916666666667,1,954.333333333333,831
369,"HH","Active",0.552083333333333,0.75,1683.75,1851.25
369,"HH","Passive",0.552083333333333,1,1616.5,2525
369,"HL","Active",0.552083333333333,0.25,1244.25,2126.25
369,"HL","Passive",0.71875,0.6,1785.6,1363.6
369,"LH","Active",0.552083333333333,0.75,1629.75,1741.5
369,"LH","Passive",0.552083333333333,0.75,1614.75,1388.75
369,"LL","Active",0.552083333333333,0.5,1467.5,2261.75
369,"LL","Passive",0.71875,0.2,2206.2,1388.2
370,"HH","Active",0.822916666666667,0.666666666666667,1737.66666666667,546.25
370,"HH","Passive",0.822916666666667,1,1661,866.8
370,"HL","Active",0.489583333333333,0.5,1472,462.333333333333
370,"HL","Passive",0.489583333333333,1,1567.5,626.333333333333
370,"LH","Active",0.822916666666667,0.833333333333333,1621.66666666667,396.8
370,"LH","Passive",0.65625,0.8,1535.4,429
370,"LL","Active",0.15625,0.5,2563,934
370,"LL","Passive",0.489583333333333,0.5,1333.25,2937
371,"HH","Active",0.0833333333333333,0,2166,2411
371,"HH","Passive",0.583333333333333,0.75,1971.75,2662.5
371,"HL","Active",0.416666666666667,0,2184,2738
371,"HL","Passive",0.583333333333333,0.5,2201.33333333333,3306.25
371,"LH","Active",0.25,1,1882,770.5
371,"LH","Passive",-0.0833333333333333,NA,NA,NA
371,"LL","Active",0.416666666666667,0.666666666666667,1850,1428
371,"LL","Passive",0.416666666666667,1,2284.66666666667,1461
372,"HH","Active",0.416666666666667,0.666666666666667,1153,494.333333333333
372,"HH","Passive",0.75,0.6,1226.8,1774.2
372,"HL","Active",0.916666666666667,0.833333333333333,1429,850.333333333333
372,"HL","Passive",0.75,0.8,1232.4,556
372,"LH","Active",0.916666666666667,1,1301.83333333333,800.333333333333
372,"LH","Passive",0.583333333333333,0.75,1598.25,533.333333333333
372,"LL","Active",0.583333333333333,0.75,1048.25,1147
372,"LL","Passive",0.25,1,854,431.5
373,"HH","Active",0.359375,0.666666666666667,1654.66666666667,1034
373,"HH","Passive",-0.140625,1,1660,505
373,"HL","Active",0.359375,1,2561.66666666667,712.666666666667
373,"HL","Passive",0.359375,0.666666666666667,1577.33333333333,229
373,"LH","Active",0.109375,0.5,1239,307.5
373,"LH","Passive",0.359375,0.666666666666667,1527,640
373,"LL","Active",0.359375,0.666666666666667,1158,1192.66666666667
373,"LL","Passive",0.609375,0.75,1834.5,364
374,"HH","Active",0.458333333333333,0.5,2421.75,651
374,"HH","Passive",0.458333333333333,1,1845,576.75
374,"HL","Active",0.291666666666667,1,1918.5,720
374,"HL","Passive",0.291666666666667,0.666666666666667,2106.33333333333,656
374,"LH","Active",0.458333333333333,0.5,1696.5,547
374,"LH","Passive",0.625,0.8,1594,591.5
374,"LL","Active",0.291666666666667,1,1339,479
374,"LL","Passive",0.458333333333333,0.75,1404.5,811
375,"HH","Active",0.739583333333333,0.6,2054.6,4583.4
375,"HH","Passive",0.90625,0.833333333333333,1684.83333333333,3143
375,"HL","Active",0.90625,0.666666666666667,1693.83333333333,2421.5
375,"HL","Passive",0.739583333333333,0.6,1703,3919.8
375,"LH","Active",0.739583333333333,1,1598.2,2470.6
375,"LH","Passive",0.739583333333333,1,1902,2271
375,"LL","Active",0.90625,0.666666666666667,1617,3981.16666666667
375,"LL","Passive",0.40625,0.333333333333333,2388.33333333333,2007
377,"HH","Active",0.78125,0.666666666666667,1938.5,1601.33333333333
377,"HH","Passive",0.28125,0.666666666666667,2329.33333333333,705.333333333333
377,"HL","Active",0.614583333333333,1,1685.4,887.6
377,"HL","Passive",0.78125,0.5,1993.66666666667,1234.16666666667
377,"LH","Active",0.28125,0.666666666666667,2239.66666666667,316
377,"LH","Passive",0.78125,0.666666666666667,1686.5,1684.33333333333
377,"LL","Active",0.614583333333333,0.8,1781.4,696.8
377,"LL","Passive",0.447916666666667,0.75,2240.25,912.75
378,"HH","Active",0.895833333333333,0.833333333333333,1098,1193.2
378,"HH","Passive",0.895833333333333,0.833333333333333,1172.33333333333,1517.33333333333
378,"HL","Active",0.729166666666667,0.8,1237.4,1029.5
378,"HL","Passive",0.895833333333333,0.5,1181.66666666667,833.333333333333
378,"LH","Active",0.895833333333333,0.5,1308,840
378,"LH","Passive",0.895833333333333,1,1222,1111.8
378,"LL","Active",0.895833333333333,0.666666666666667,1463.2,905.5
378,"LL","Passive",0.895833333333333,0.666666666666667,1275.6,1031.8
379,"HH","Active",0.53125,1,1609,447.25
379,"HH","Passive",0.364583333333333,0.333333333333333,1674.33333333333,1076.33333333333
379,"HL","Active",0.53125,0.75,1915,466.5
379,"HL","Passive",0.53125,0.75,1696.5,1129
379,"LH","Active",0.364583333333333,1,1586.66666666667,749.333333333333
379,"LH","Passive",0.53125,0.75,1525.5,702.75
379,"LL","Active",0.03125,1,1509,226
379,"LL","Passive",0.197916666666667,1,1853.5,307
380,"HH","Active",0.78125,0.8,1589.4,660.4
380,"HH","Passive",0.947916666666667,0.666666666666667,1825.16666666667,392.166666666667
380,"HL","Active",0.78125,0.8,2003.2,558
380,"HL","Passive",0.78125,1,1849.4,685.6
380,"LH","Active",0.947916666666667,1,1925.66666666667,786.5
380,"LH","Passive",0.947916666666667,0.833333333333333,1640,362.5
380,"LL","Active",0.78125,1,1996.4,470
380,"LL","Passive",0.78125,0.8,1809,468
381,"HH","Active",0.65625,0.833333333333333,1081.33333333333,762.833333333333
381,"HH","Passive",0.65625,0.5,1235,788.833333333333
381,"HL","Active",0.65625,0.666666666666667,1450.83333333333,1178
381,"HL","Passive",0.65625,0.5,1517.66666666667,691
381,"LH","Active",0.65625,1,1620.33333333333,706.833333333333
381,"LH","Passive",0.65625,0.833333333333333,1832.5,1491.33333333333
381,"LL","Active",0.65625,1,1262.66666666667,1681.5
381,"LL","Passive",0.65625,0.833333333333333,1295.33333333333,1336.66666666667
382,"HH","Active",0.864583333333333,0.666666666666667,1244.16666666667,758.166666666667
382,"HH","Passive",0.864583333333333,0.666666666666667,1402.4,1425.83333333333
382,"HL","Active",0.864583333333333,0.833333333333333,1403.83333333333,778.333333333333
382,"HL","Passive",0.864583333333333,1,1490.16666666667,641.666666666667
382,"LH","Active",0.697916666666667,0.6,1702,1257.2
382,"LH","Passive",0.864583333333333,0.666666666666667,1194,920.5
382,"LL","Active",0.697916666666667,0.8,1504.6,1160.4
382,"LL","Passive",0.697916666666667,0.6,1527.4,1255.5
383,"HH","Active",0.614583333333333,0.8,2328.8,524.6
383,"HH","Passive",0.78125,0.666666666666667,2318.16666666667,376.8
383,"HL","Active",0.78125,1,2378.5,507.2
383,"HL","Passive",0.614583333333333,0.8,2494,332.75
383,"LH","Active",0.614583333333333,0.6,2375,637
383,"LH","Passive",0.614583333333333,0.8,1983.6,550.4
383,"LL","Active",0.78125,0.5,2053.83333333333,509.4
383,"LL","Passive",0.614583333333333,0.4,2463.4,782.8
384,"HH","Active",0.739583333333333,0.4,1385.2,1436.75
384,"HH","Passive",0.739583333333333,0.6,2160.5,2052
384,"HL","Active",0.739583333333333,0.6,2129,1302.25
384,"HL","Passive",0.739583333333333,0.8,1832,1109.6
384,"LH","Active",0.90625,0.666666666666667,1277.33333333333,679.333333333333
384,"LH","Passive",0.90625,0.666666666666667,1844.5,710
384,"LL","Active",0.40625,0.666666666666667,1719.33333333333,1930.5
384,"LL","Passive",0.90625,0.833333333333333,1501.33333333333,702.2
386,"HH","Active",0.59375,0.75,1452.25,711.75
386,"HH","Passive",0.59375,0.75,1264.25,829.5
386,"HL","Active",0.59375,0.75,989,998.75
386,"HL","Passive",0.427083333333333,0.333333333333333,1141,329.333333333333
386,"LH","Active",0.59375,0.5,1585,489.25
386,"LH","Passive",0.59375,1,1451.75,776.5
386,"LL","Active",0.59375,1,1705.25,893.75
386,"LL","Passive",0.427083333333333,1,986,351
390,"HH","Active",0.677083333333333,0.8,1971.8,516.25
390,"HH","Passive",0.84375,0.833333333333333,2408.16666666667,647.666666666667
390,"HL","Active",0.510416666666667,1,1938.75,915.333333333333
390,"HL","Passive",0.34375,0.666666666666667,1961.33333333333,635.333333333333
390,"LH","Active",0.177083333333333,1,1999,790
390,"LH","Passive",0.510416666666667,0.75,2100.25,581
390,"LL","Active",0.34375,0.666666666666667,2805.33333333333,603.666666666667
390,"LL","Passive",0.34375,0.333333333333333,2227.66666666667,417.666666666667
391,"HH","Active",0.739583333333333,0.8,1517.8,1463.8
391,"HH","Passive",0.739583333333333,0.6,1435.5,1518.6
391,"HL","Active",0.90625,0.833333333333333,1498,787.333333333333
391,"HL","Passive",0.572916666666667,1,1374.25,1754.33333333333
391,"LH","Active",0.739583333333333,0.8,1340.6,1353.75
391,"LH","Passive",0.739583333333333,0.6,1603.8,877.75
391,"LL","Active",0.739583333333333,0.8,1570.2,971.5
391,"LL","Passive",0.572916666666667,1,1801,780
392,"HH","Active",0.59375,0.6,2065.6,1290.4
392,"HH","Passive",0.760416666666667,0.666666666666667,1507.33333333333,1005.8
392,"HL","Active",0.59375,1,1462.4,1394.5
392,"HL","Passive",0.760416666666667,0.833333333333333,1800.5,1396
392,"LH","Active",0.59375,0.6,1525.2,1078
392,"LH","Passive",0.760416666666667,0.666666666666667,1619,1327.33333333333
392,"LL","Active",0.427083333333333,0.75,1582.75,344
392,"LL","Passive",0.760416666666667,0.5,1732.4,1048.2
395,"HH","Active",0.53125,0.75,1829.75,443.666666666667
395,"HH","Passive",0.697916666666667,0.6,2196.2,451.25
395,"HL","Active",0.864583333333333,1,2098.33333333333,384.666666666667
395,"HL","Passive",0.697916666666667,0.8,2101.4,781
395,"LH","Active",0.697916666666667,0.8,2006.6,830.6
395,"LH","Passive",0.864583333333333,0.833333333333333,1611.33333333333,693
395,"LL","Active",0.864583333333333,1,2039.83333333333,299.6
395,"LL","Passive",0.197916666666667,0.5,1598.5,246.5
396,"HH","Active",0.614583333333333,1,1834.5,1213.75
396,"HH","Passive",0.947916666666667,1,1526.16666666667,969
396,"HL","Active",0.947916666666667,1,1968,1044.66666666667
396,"HL","Passive",0.947916666666667,1,1707.83333333333,1543.8
396,"LH","Active",0.947916666666667,1,1405.83333333333,1386.16666666667
396,"LH","Passive",0.78125,1,1346.6,559.8
396,"LL","Active",0.947916666666667,1,1536,931.666666666667
396,"LL","Passive",0.78125,1,1804.8,1290.75
397,"HH","Active",0.947916666666667,0.833333333333333,2004.5,563.666666666667
397,"HH","Passive",0.78125,0.8,2360,820
397,"HL","Active",0.947916666666667,0.666666666666667,1975.83333333333,977.333333333333
397,"HL","Passive",0.78125,1,2801.6,984.2
397,"LH","Active",0.947916666666667,0.666666666666667,1823.33333333333,420.2
397,"LH","Passive",0.78125,1,1909,1045.4
397,"LL","Active",0.947916666666667,0.666666666666667,1967.16666666667,600.4
